Date,Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend,Volatility,21_day_SMA,34_day_SMA,Trade_Call,14_day_SMA,14_day_STD,14_day_bollinger_upper,14_day_bollinger_lower
2019-04-10,DRREDDY,EQ,2019-04-10,2753.3,2752.15,2835.9,2746.1,2761.05,2765.0,2789.0,1077211,3004337677.4,62976,294919,27.38,2019,4,0.42,Slight,0.015872782473650815,2738.2309523809527,2698.9044117647054,HODL,2767.396428571431,20.568062100506918,2808.532552772445,2726.260304370417
2019-04-11,DRREDDY,EQ,2019-04-11,2765.0,2772.65,2815.0,2757.85,2808.0,2811.75,2798.87,637345,1783844342.05,37852,165963,26.04,2019,4,1.69,Positive,0.02445166923387288,2745.1309523809527,2707.3338235294113,HODL,2771.7142857142876,23.116289865411485,2817.9468654451107,2725.4817059834645
2019-04-12,DRREDDY,EQ,2019-04-12,2811.75,2800.0,2821.0,2786.05,2796.25,2807.05,2807.51,606222,1701971539.8,42272,262940,43.37,2019,4,-0.17,Slight,0.019973444477550645,2752.330952380953,2713.826470588235,HODL,2773.578571428574,24.901920796186026,2823.382413020946,2723.774729836202
2019-04-15,DRREDDY,EQ,2019-04-15,2807.05,2821.6,2829.8,2781.0,2790.15,2792.8,2796.19,556519,1556132685.6,29474,230655,41.45,2019,4,-0.51,Slight negative,0.021245173794865322,2759.230952380953,2718.3352941176468,HODL,2774.325000000003,25.337868816313392,2825.00073763263,2723.649262367376
2019-04-16,DRREDDY,EQ,2019-04-16,2792.8,2831.0,2840.0,2807.0,2823.6,2825.1,2824.13,771487,2178776505.2,40270,339041,43.95,2019,4,1.16,Positive,0.02155574607914101,2767.1452380952387,2722.9882352941177,HODL,2778.614285714288,28.528800755137116,2835.6718872245624,2721.556684204014
2019-04-18,DRREDDY,EQ,2019-04-18,2825.1,2827.95,2827.95,2791.35,2802.5,2799.1,2804.4,433608,1216009491.25,58667,202598,46.72,2019,4,-0.92,Slight negative,0.02512167087619219,2773.319047619048,2727.438235294118,HODL,2784.4642857142885,22.785685693572802,2830.035657101434,2738.892914327143
2019-04-22,DRREDDY,EQ,2019-04-22,2799.1,2810.0,2819.95,2775.0,2797.95,2795.7,2797.7,347230,971444262.4,18450,87152,25.1,2019,4,-0.12,Slight,0.0245797958021882,2777.4619047619053,2731.8147058823533,HODL,2785.5678571428593,22.939499081947726,2831.446855306755,2739.6888589789637
2019-04-23,DRREDDY,EQ,2019-04-23,2795.7,2800.5,2832.65,2800.5,2822.3,2822.15,2822.51,475888,1343200575.75,27902,154138,32.39,2019,4,0.95,Slight positive,0.025612021030571364,2780.819047619048,2737.417647058824,HODL,2787.521428571431,24.869596160485223,2837.260620892401,2737.7822362504608
2019-04-24,DRREDDY,EQ,2019-04-24,2822.15,2835.0,2875.0,2813.1,2853.7,2859.4,2841.85,748185,2126230231.4,53828,368626,49.27,2019,4,1.32,Positive,0.02343272931639678,2785.966666666667,2743.694117647059,HODL,2791.853571428574,31.40083575738928,2854.6552429433527,2729.0518999137953
2019-04-25,DRREDDY,EQ,2019-04-25,2859.4,2851.65,2940.0,2839.45,2936.7,2924.9,2907.99,1087724,3163089128.7,54646,421277,38.73,2019,4,2.29,Positive,0.030291315364723247,2792.8214285714294,2751.6588235294116,HODL,2803.260714285717,46.39908892742906,2896.058892140575,2710.4625364308586
2019-04-26,DRREDDY,EQ,2019-04-26,2924.9,2934.0,2953.5,2875.55,2895.15,2892.25,2910.96,925723,2694744693.8,38640,270595,29.23,2019,4,-1.12,Negative,0.033334261231136586,2798.0547619047625,2757.5,HODL,2811.8964285714314,51.02346543232841,2913.943359436088,2709.849497706775
2019-04-30,DRREDDY,EQ,2019-04-30,2892.25,2903.95,2950.0,2895.3,2933.8,2933.75,2930.99,601275,1762332376.25,60244,242428,40.32,2019,4,1.43,Positive,0.034074109414741253,2806.088095238096,2764.9411764705883,HODL,2824.710714285717,57.56731236817823,2939.8453390220734,2709.576089549361
2019-05-02,DRREDDY,EQ,2019-05-02,2933.75,2925.0,2964.0,2905.0,2906.65,2919.9,2938.67,588092,1728205884.65,41762,236840,40.27,2019,5,-0.47,Slight,0.03205629518656656,2815.7404761904772,2773.907352941176,HODL,2835.8678571428604,59.92167197247338,2955.7112010878072,2716.0245131979136
2019-05-03,DRREDDY,EQ,2019-05-03,2919.9,2910.1,2932.75,2890.7,2906.1,2907.45,2909.97,364533,1060779581.85,23615,87264,23.94,2019,5,-0.43,Slight,0.03300097984011805,2821.7976190476197,2782.180882352941,HODL,2846.878571428574,57.70424499210207,2962.2870614127783,2731.47008144437
2019-05-06,DRREDDY,EQ,2019-05-06,2907.45,2896.95,2929.95,2888.0,2916.5,2920.6,2914.05,411016,1197722959.7,20237,161512,39.3,2019,5,0.45,Slight,0.03270929321928012,2827.7880952380956,2789.6441176470585,HODL,2857.99285714286,55.66970194175932,2969.3322610263785,2746.6534532593414
2019-05-07,DRREDDY,EQ,2019-05-07,2920.6,2936.0,2952.0,2925.25,2942.5,2942.45,2941.98,458140,1347836995.4,32395,181191,39.55,2019,5,0.75,Slight positive,0.031509963149845784,2834.6309523809527,2798.0735294117644,HODL,2867.328571428574,58.21903836864712,2983.766648165868,2750.89049469128
2019-05-08,DRREDDY,EQ,2019-05-08,2942.45,2943.0,2947.8,2882.6,2897.15,2900.5,2905.23,450398,1308511622.15,33704,176395,39.16,2019,5,-1.43,Negative,0.02735470751519378,2841.07380952381,2805.5029411764704,HODL,2874.0035714285737,56.094694882445,2986.192961193464,2761.8141816636835
2019-05-09,DRREDDY,EQ,2019-05-09,2900.5,2882.25,2909.3,2838.6,2908.4,2900.6,2868.41,731120,2097150261.9,40021,252493,34.54,2019,5,0.0,Slight,0.024739866497176747,2847.2285714285717,2812.6117647058823,HODL,2881.7035714285735,51.28298737353906,2984.2695461756516,2779.1375966814953
2019-05-10,DRREDDY,EQ,2019-05-10,2900.6,2908.0,2917.2,2866.35,2873.0,2876.4,2883.47,339092,977760484.45,27127,127133,37.49,2019,5,-0.83,Slight negative,0.019774867122483813,2853.040476190477,2818.698529411765,HODL,2885.3678571428595,48.69486470768362,2982.7575865582266,2787.9781277274924
2019-05-13,DRREDDY,EQ,2019-05-13,2876.4,2850.05,2859.95,2777.65,2801.15,2802.75,2828.01,659200,1864223577.3,30574,195150,29.6,2019,5,-2.56,Negative,0.030350748388011325,2854.9000000000005,2821.464705882353,HODL,2885.6285714285737,48.20475844003626,2982.0380883086464,2789.219054548501
